100 5 [30, 30, 30, 30, 30]
{215.8186, 412.7245, 403.1834, 130.4452, 169.2091, 129.3147, 220.4774, 242.6849, 166.8022, 438.2745, 137.5546, 407.7054, 122.3763, 238.3128, 486.5148, 151.8726, 237.4118, 147.8582, 379.0819, 369.3306, 244.7275, 127.9252, 128.6061, 359.9163, 47.1064, 208.8766, 128.9077, 381.5989, 75.7905, 102.5959, 460.0639, 316.3959, 51.9081, 286.3883, 245.6864, 308.2505, 272.3424, 514.7294, 195.9994, 253.7801, 0.0000, 264.3193, 97.2766, 123.9231, 351.3652, 330.0928, 267.6414, 108.3321, 331.6881, 155.7689, 337.1204, 192.2178, 364.5781, 170.3671, 211.3232, 188.9534, 98.0789, 381.9845, 100.2548, 338.0386, 243.3096, 533.1183, 60.8362, 261.1651, 124.3554, 187.7106, 251.2587, 263.7896, 339.4855, 283.1286, 195.8080, 162.4879, 235.5860, 310.4699, 321.7966, 187.3199, 379.6168, 216.3357, 304.4973, 328.6275, 87.1088, 235.5093, 110.2136, 395.5628, 386.4769, 141.1110, 149.1811, 370.6059, 285.6211, 79.4515, 332.5666, 331.6389, 275.9595, 339.3124, 140.6506, 172.7787, 197.2369, 364.8854, 306.6904, 384.9789, 295.1074}
{220.4850, 315.2215, 270.5956, 235.9322, 157.5490, 248.5382, 421.1358, 307.6091, 299.7469, 313.5689, 395.5380, 310.4084, 141.9616, 461.1481, 297.3109, 397.8623, 290.5567, 281.6115, 330.6987, 490.5186, 59.0406, 265.1411, 179.4866, 276.8855, 276.4787, 78.5551, 155.9355, 326.2348, 214.5256, 236.0713, 496.4809, 157.6190, 315.4898, 251.7342, 114.6858, 396.7922, 21.6760, 345.6430, 342.3648, 284.4352, 264.3193, 0.0000, 167.1041, 298.9795, 182.6955, 427.6917, 211.6078, 162.1980, 282.9670, 315.1945, 355.6319, 335.4064, 270.6246, 408.8599, 286.2739, 126.0433, 188.5213, 216.8677, 216.3025, 120.1228, 399.0959, 390.2179, 323.8253, 429.9584, 258.4995, 373.7151, 422.0369, 245.4665, 431.4754, 75.1494, 308.1810, 118.7307, 340.8642, 129.2036, 129.0985, 281.7115, 344.7043, 77.2822, 424.0669, 357.8413, 257.4033, 50.2224, 297.1665, 408.3610, 442.7860, 391.7219, 285.4869, 276.0642, 278.1056, 192.7219, 127.4671, 340.5950, 39.6206, 76.6378, 208.0495, 434.5404, 105.4933, 341.2394, 389.2101, 371.9680, 157.4656}
{173.5902, 355.3288, 334.6334, 119.8135, 102.2910, 128.0367, 280.5136, 233.4828, 182.9983, 373.6944, 230.2160, 350.1060, 25.1565, 311.3454, 405.5657, 236.8322, 221.8489, 161.0980, 336.2297, 395.6028, 152.2983, 138.8664, 80.5870, 303.8707, 114.1470, 115.4991, 54.0371, 336.4477, 63.5712, 102.0492, 453.5766, 235.1913, 148.4192, 240.0866, 161.7735, 316.3094, 175.8711, 439.8400, 223.8110, 230.1193, 97.2766, 167.1041, 0.0000, 160.2273, 270.3659, 343.6801, 210.8077, 31.8234, 285.0648, 186.5261, 316.8168, 217.8228, 305.3510, 250.9871, 202.5519, 108.2440, 51.2833, 303.5515, 83.0427, 246.4133, 280.1374, 466.2513, 156.8451, 305.8318, 132.1464, 237.5831, 296.4677, 220.7249, 351.0488, 192.1475, 204.6188, 73.3216, 245.5521, 223.8979, 233.8009, 184.7751, 341.6570, 123.4632, 326.8987, 312.0958, 111.6571, 139.7726, 156.6153, 376.7378, 384.9578, 228.8960, 164.3147, 311.6143, 249.8272, 35.4075, 242.8954, 307.0214, 180.8006, 242.0766, 107.6333, 268.1189, 109.8432, 330.1017, 311.8726, 355.5267, 216.9582}
{145.0323, 334.5627, 341.1072, 67.3370, 149.8344, 54.9176, 123.0766, 131.9405, 48.1613, 368.2006, 140.7107, 330.1063, 178.5375, 162.8207, 441.4005, 121.0808, 132.6619, 38.5009, 286.4922, 246.5970, 303.6281, 38.0219, 229.6143, 283.7851, 77.2931, 223.6890, 144.1086, 291.2411, 96.6605, 63.3783, 339.7834, 284.4066, 122.0278, 206.2668, 229.9965, 185.5604, 314.4217, 457.0515, 72.1628, 154.1479, 123.9231, 298.9795, 160.2273, 0.0000, 315.2725, 206.3298, 203.8547, 188.9974, 246.7760, 31.8457, 227.3981, 68.3050, 292.1813, 121.9228, 104.8183, 182.0811, 115.8105, 338.2411, 83.9064, 329.3860, 123.1181, 462.1114, 121.0847, 146.2676, 43.1111, 77.7154, 136.7126, 183.3030, 215.8876, 343.9252, 77.8298, 180.2750, 114.1006, 290.8333, 304.4046, 80.3147, 282.1939, 228.0618, 180.7737, 216.7188, 48.7798, 254.7787, 233.2751, 282.5211, 265.3980, 123.2205, 36.9510, 297.4084, 193.8878, 124.8208, 318.5628, 225.4968, 324.6019, 362.5020, 96.5634, 182.1197, 200.1348, 265.3778, 184.8036, 279.8729, 259.9997}
{174.3261, 141.2659, 89.4398, 251.3602, 182.9453, 262.1486, 414.1038, 244.3212, 288.0015, 131.8293, 449.2576, 137.1937, 252.6443, 465.2629, 135.5351, 435.7007, 228.0034, 280.9677, 179.4042, 411.4187, 240.5068, 277.7892, 325.1436, 119.3299, 337.7754, 163.3566, 223.7145, 171.8743, 277.6224, 270.3812, 363.8029, 35.2408, 391.9510, 145.4016, 108.6271, 316.1303, 201.4709, 171.6988, 319.8900, 208.7659, 351.3652, 182.6955, 270.3659, 315.2725, 0.0000, 345.2484, 120.7604, 286.3250, 147.6009, 313.2914, 240.2056, 313.5943, 107.8924, 436.9674, 242.0920, 163.6300, 253.3326, 35.3268, 260.0514, 75.0583, 364.3350, 209.0597, 397.4681, 396.7819, 274.0485, 367.9504, 392.1731, 157.5190, 344.4147, 254.9873, 277.9684, 197.1938, 290.7028, 54.4556, 53.9693, 254.1586, 198.0602, 155.3259, 357.4235, 248.8957, 296.7148, 156.5927, 426.5678, 276.1454, 330.3088, 435.8647, 284.1528, 111.3160, 176.9138, 273.1471, 60.4395, 223.6155, 219.2192, 164.8052, 225.5704, 491.6845, 160.8401, 202.4993, 306.6285, 232.0756, 56.9183}
{207.3454, 274.5665, 315.0408, 223.8844, 276.4360, 216.5283, 173.9660, 120.2456, 165.4079, 317.8754, 304.3847, 272.7794, 353.2726, 219.7630, 426.6235, 268.1569, 137.1365, 186.6560, 204.9604, 66.3345, 455.7526, 209.1353, 422.3130, 246.1446, 283.6225, 351.1609, 304.2187, 214.2234, 286.0832, 244.7463, 145.4946, 330.9220, 323.3856, 200.5623, 320.2249, 31.0352, 448.1285, 415.3802, 135.0429, 145.7915, 330.0928, 427.6917, 343.6801, 206.3298, 345.2484, 0.0000, 233.4547, 375.4167, 204.7339, 174.5592, 116.1324, 138.1180, 259.8348, 250.3151, 145.4581, 303.9308, 292.4270, 348.3454, 261.4097, 397.8838, 105.7519, 391.7701, 320.1631, 116.7445, 214.9704, 164.4751, 121.6523, 193.8191, 11.0841, 492.5561, 139.6981, 326.3783, 98.3156, 354.0461, 366.8714, 159.2739, 187.7880, 350.8904, 36.9090, 103.0911, 247.2051, 377.4693, 439.5898, 130.0908, 74.6583, 280.1393, 184.2921, 261.2874, 168.7133, 311.5491, 382.0952, 130.2418, 463.4919, 466.4091, 239.8522, 333.4094, 324.1135, 171.5341, 39.5543, 160.3734, 310.5235}
{58.8396, 146.0684, 138.7799, 146.9637, 108.5200, 155.2495, 294.3830, 124.5147, 170.6454, 170.9731, 343.0854, 140.9318, 203.0313, 346.2890, 238.0355, 324.7904, 107.7181, 166.9262, 129.2366, 299.6063, 254.8178, 168.5189, 284.6145, 93.6504, 242.3775, 147.5880, 156.8089, 127.8384, 192.1732, 171.4310, 284.9184, 99.1640, 298.7914, 40.1265, 96.9391, 202.9743, 233.2559, 254.1445, 199.8567, 90.1748, 267.6414, 211.6078, 210.8077, 203.8547, 120.7604, 233.4547, 0.0000, 236.8911, 77.5853, 196.9124, 144.9849, 193.7426, 97.0585, 323.2822, 121.5386, 112.9196, 174.6370, 137.0148, 167.8662, 164.5062, 243.6136, 266.0323, 302.5332, 276.1057, 166.3353, 249.0948, 271.4196, 39.6625, 234.4877, 284.6301, 157.9359, 150.5327, 170.2684, 120.6089, 133.5715, 135.3138, 138.9215, 143.4324, 240.8601, 148.8332, 196.1106, 164.2327, 361.8611, 196.7978, 234.3990, 326.9377, 169.6648, 103.1621, 68.5172, 198.6651, 148.8929, 129.4424, 250.7615, 236.1980, 127.9216, 385.1508, 126.1492, 132.1443, 193.9465, 162.1018, 77.3210}
{203.1374, 379.6459, 355.5589, 151.5325, 128.9510, 159.4904, 307.2166, 265.1853, 214.0824, 395.7035, 245.5101, 374.4060, 34.6758, 335.2406, 420.2841, 256.2078, 253.3540, 192.1443, 363.9698, 426.9003, 136.5838, 169.7417, 49.4971, 328.9747, 135.2622, 125.1724, 82.0536, 363.7505, 93.0347, 132.8877, 484.9963, 251.5728, 160.1310, 268.0275, 178.2492, 348.1172, 167.1630, 457.4100, 254.3713, 261.0763, 108.3321, 162.1980, 31.8234, 188.9974, 286.3250, 375.4167, 236.8911, 0.0000, 312.4804, 216.4177, 347.6145, 248.5199, 329.5792, 272.1169, 234.3315, 129.0216, 83.0863, 320.4875, 114.4243, 254.6116, 310.2190, 486.9191, 169.1493, 335.1468, 163.1249, 265.6623, 325.6614, 249.4661, 382.8307, 174.7975, 236.2188, 91.0721, 277.2401, 236.9775, 245.5911, 216.5827, 370.2041, 133.4246, 358.2774, 343.1994, 140.2176, 144.1806, 142.0982, 407.4625, 416.6512, 246.9648, 195.2705, 335.8495, 279.3466, 65.2404, 253.0899, 337.4676, 168.9721, 238.7398, 139.2002, 281.0519, 126.1215, 359.1979, 343.6956, 385.2119, 235.3217}
{116.1677, 88.4933, 112.4371, 203.2126, 183.5294, 208.0731, 311.3015, 130.1416, 204.0209, 126.4277, 387.0340, 84.4097, 279.1654, 365.0463, 224.3950, 362.8714, 120.1099, 208.2962, 51.7657, 269.5435, 329.7950, 217.2427, 360.8438, 43.4321, 300.0867, 224.0339, 231.1447, 51.3917, 258.3670, 230.4110, 219.8758, 143.7690, 356.0681, 45.6715, 169.5035, 178.2511, 304.5920, 222.5341, 219.7991, 96.4814, 331.6881, 282.9670, 285.0648, 246.7760, 147.6009, 204.7339, 77.5853, 312.4804, 0.0000, 230.6980, 93.4076, 215.2952, 56.3122, 356.6747, 145.4598, 190.4630, 244.6560, 144.7763, 231.7817, 212.8521, 248.6116, 217.0547, 358.3821, 278.6341, 217.2090, 271.9794, 276.5629, 67.9002, 202.1525, 357.4237, 181.6241, 227.8173, 175.5575, 172.7370, 182.7925, 167.7180, 62.1535, 219.3080, 223.4664, 103.5408, 252.0374, 238.0160, 431.7653, 130.8718, 182.7616, 367.8387, 209.9137, 59.0712, 54.1662, 269.1681, 196.3293, 77.0503, 322.5557, 295.7067, 191.5961, 427.5838, 203.5431, 58.9674, 168.5558, 89.9437, 131.0539}
{139.3585, 319.1584, 330.7848, 79.2623, 160.6609, 66.7107, 107.3146, 108.1741, 26.9142, 354.9448, 158.0974, 314.9559, 202.9046, 153.9484, 434.7485, 132.1734, 112.2103, 34.6894, 266.8074, 215.2843, 324.7055, 50.6909, 258.7945, 269.9686, 109.0880, 237.9685, 163.6631, 272.2906, 123.3874, 85.4452, 309.3275, 284.4085, 151.6219, 193.2611, 236.4837, 154.3421, 331.8840, 446.5669, 40.4291, 135.1645, 155.7689, 315.1945, 186.5261, 31.8457, 313.2914, 174.5592, 196.9124, 216.4177, 230.6980, 0.0000, 201.8510, 36.4717, 279.4510, 127.2626, 85.3781, 193.5102, 139.0720, 333.5378, 105.9352, 334.5863, 93.8292, 447.5689, 149.8095, 119.7083, 57.6166, 59.1735, 110.6149, 171.1764, 184.1923, 364.7225, 52.1460, 197.5220, 84.0251, 294.0906, 307.8994, 63.6180, 260.7883, 241.4467, 149.0360, 190.3580, 77.4574, 268.8561, 265.0317, 255.0901, 234.7527, 137.6116, 30.9130, 284.3021, 176.7428, 151.3834, 322.6091, 201.5009, 343.2412, 374.8680, 107.6602, 197.4641, 212.8304, 243.4254, 153.9970, 255.5761, 259.8721}
{147.2710, 158.5767, 199.9441, 208.8652, 225.6295, 208.0246, 254.4692, 95.8064, 179.2936, 201.8226, 357.7896, 156.6860, 318.1528, 307.0980, 310.9872, 327.2124, 99.7849, 192.8574, 89.3294, 178.4166, 394.9961, 209.9916, 397.0885, 131.9615, 296.6842, 286.5124, 266.7582, 98.4032, 273.2621, 236.0932, 142.1166, 232.4672, 348.2405, 105.4546, 241.3895, 94.5262, 377.1751, 299.4878, 176.0111, 86.8267, 337.1204, 355.6319, 316.8168, 227.3981, 240.2056, 116.1324, 144.9849, 347.6145, 93.4076, 201.8510, 0.0000, 174.1481, 145.7928, 315.5602, 126.0511, 244.1144, 268.4792, 238.0290, 245.3379, 301.6597, 184.6964, 278.8851, 348.1146, 209.7803, 212.9259, 224.9422, 210.3486, 110.5192, 111.7207, 427.2545, 150.1309, 276.1621, 123.8062, 259.4510, 270.8419, 150.6716, 73.6067, 283.7891, 141.5133, 14.4165, 250.3889, 307.0220, 445.3723, 59.9752, 90.9842, 335.5367, 192.7326, 146.6092, 77.5604, 292.0537, 285.2329, 16.6215, 394.3276, 379.7826, 210.3991, 394.5165, 261.7034, 56.2431, 85.4598, 55.2516, 215.9189}
{140.2720, 303.3638, 321.0680, 102.9006, 178.1678, 91.8162, 100.6405, 86.2565, 36.3164, 341.4500, 183.7909, 299.5188, 232.2841, 152.9631, 428.5209, 153.3127, 95.3442, 57.3013, 246.1817, 180.0110, 349.8902, 78.9961, 292.4084, 256.7522, 145.5586, 257.0771, 189.2781, 252.5457, 155.8214, 115.7736, 274.3813, 287.3784, 186.7842, 182.7180, 247.4704, 118.6390, 353.2693, 435.7505, 6.9997, 118.9629, 192.2178, 335.4064, 217.8228, 68.3050, 313.5943, 138.1180, 193.7426, 248.5199, 215.2952, 36.4717, 174.1481, 0.0000, 267.4403, 143.3525, 73.0831, 210.6213, 168.4506, 330.4460, 135.3148, 342.7473, 64.3481, 431.9011, 184.3943, 94.5526, 85.8119, 56.9110, 86.8106, 162.5312, 147.8224, 389.3974, 35.8535, 220.2732, 51.3991, 300.5800, 314.4711, 60.1721, 237.9892, 259.5863, 112.9655, 161.6416, 112.0679, 287.3240, 301.4871, 224.2847, 199.6721, 161.3888, 53.8072, 271.7596, 161.3124, 183.2825, 329.6188, 176.0004, 365.7801, 390.5163, 128.1043, 220.4809, 230.7807, 220.1134, 118.9190, 228.9944, 263.1026}
{151.4020, 50.0667, 56.1285, 241.2403, 203.5615, 248.1554, 365.2276, 184.0326, 252.5396, 76.0563, 432.8655, 44.8272, 295.0888, 418.8351, 168.0950, 411.0630, 172.2496, 253.8747, 72.1001, 323.8416, 323.2663, 259.6019, 375.6964, 13.8379, 337.8402, 224.7802, 251.7780, 64.1336, 289.2069, 266.9226, 257.5106, 116.4430, 394.3061, 86.2422, 165.2530, 234.0839, 291.5722, 168.3483, 272.3852, 148.8024, 364.5781, 270.6246, 305.3510, 292.1813, 107.8924, 259.8348, 97.0585, 329.5792, 56.3122, 279.4510, 145.7928, 267.4403, 0.0000, 406.5226, 195.5692, 201.3798, 271.4666, 95.4709, 264.5877, 180.7790, 304.0496, 170.6753, 397.5866, 334.4461, 258.4616, 324.3480, 332.1089, 108.9062, 256.6510, 345.7117, 232.6959, 239.9545, 230.3658, 147.0401, 153.7870, 215.8368, 91.4661, 218.5014, 279.6136, 157.3677, 290.7032, 231.5903, 458.3172, 171.6086, 231.2950, 414.9223, 255.9748, 6.2710, 106.9759, 295.3095, 164.8004, 130.2360, 309.8253, 268.9350, 224.3936, 474.2355, 209.6110, 98.8082, 224.4037, 126.4469, 113.2331}
{264.9259, 445.1343, 458.0440, 188.2789, 268.9492, 176.3488, 81.1432, 229.3904, 154.1464, 481.7811, 60.7351, 441.0827, 274.3399, 71.4058, 561.3175, 23.5691, 236.8034, 156.5868, 389.4831, 260.5056, 403.0550, 159.8373, 298.8323, 396.7744, 137.1469, 337.9067, 253.5455, 395.7209, 194.6052, 176.9089, 395.7756, 406.3195, 128.1482, 320.4151, 350.6502, 243.4235, 421.7642, 573.8259, 140.3062, 260.3227, 170.3671, 408.8599, 250.9871, 121.9228, 436.9674, 250.3151, 323.2822, 272.1169, 356.6747, 127.2626, 315.5602, 143.3525, 406.5226, 0.0000, 211.3764, 300.1004, 220.3422, 459.0992, 194.6164, 450.2092, 144.6009, 573.7273, 119.6745, 140.6070, 164.3703, 90.9573, 132.6571, 298.4333, 261.3913, 443.0793, 175.1506, 291.6470, 191.8436, 412.4168, 425.9021, 190.8130, 381.2625, 343.2702, 214.5781, 302.3299, 152.6716, 368.6441, 249.8840, 361.0437, 323.0911, 38.5702, 153.6905, 411.2820, 302.5150, 218.8503, 439.8644, 318.7070, 429.3469, 477.1895, 216.8608, 83.0990, 316.6376, 363.3271, 247.4167, 370.7765, 381.8975}
{72.5742, 233.9522, 248.4488, 85.8670, 131.6078, 82.9562, 173.3979, 31.9310, 59.0296, 270.4729, 242.8650, 229.8191, 209.5802, 226.0320, 355.4460, 217.4998, 27.8681, 67.8743, 182.1092, 205.1318, 310.8900, 83.9422, 282.7814, 185.4831, 170.7082, 208.3538, 159.4882, 187.2626, 151.1441, 111.7717, 253.1667, 217.5936, 223.1329, 110.0505, 186.3433, 115.9768, 305.9772, 363.5898, 78.8088, 49.8976, 211.3232, 286.2739, 202.5519, 104.8183, 242.0920, 145.4581, 121.5386, 234.3315, 145.4598, 85.3781, 126.0511, 73.0831, 195.5692, 211.3764, 0.0000, 160.6762, 151.6247, 257.7112, 123.8932, 276.6921, 123.6334, 362.4735, 223.5912, 156.3181, 86.9843, 129.6631, 150.8818, 89.4636, 151.3517, 348.3375, 37.4355, 181.0127, 55.0827, 233.4450, 247.2455, 24.9616, 177.3767, 208.9924, 137.8469, 117.3118, 124.4013, 236.3299, 320.2638, 184.2505, 182.7081, 222.8976, 68.3746, 200.1550, 91.4039, 173.2499, 262.6232, 122.0248, 320.5431, 332.8770, 95.8054, 282.7389, 181.1718, 160.5996, 110.4176, 176.2959, 193.7631}
{99.3360, 251.3809, 226.8693, 115.4429, 32.8544, 128.2423, 300.7309, 183.7338, 175.6296, 266.7062, 299.4480, 246.1394, 94.3480, 344.5451, 299.1651, 293.3344, 167.2798, 159.0575, 242.1541, 365.5713, 153.0259, 145.4446, 174.3228, 201.7411, 181.6595, 47.7033, 60.2792, 240.6299, 118.1227, 123.2664, 386.1532, 128.4074, 232.6487, 149.1509, 56.7606, 273.3169, 145.3611, 331.7735, 217.6148, 164.6451, 188.9534, 126.0433, 108.2440, 182.0811, 163.6300, 303.9308, 112.9196, 129.0216, 190.4630, 193.5102, 244.1144, 210.6213, 201.3798, 300.1004, 160.6762, 0.0000, 91.9580, 195.9482, 107.0917, 153.0685, 273.7447, 358.4187, 239.0846, 305.0451, 139.3968, 252.6649, 297.4310, 135.3730, 308.4410, 188.7327, 182.3022, 38.5754, 214.9764, 121.7567, 133.5847, 155.7311, 251.2353, 49.1102, 298.5144, 243.5911, 148.4718, 76.8623, 264.8123, 301.3893, 326.0292, 290.2465, 162.9225, 207.6353, 168.2508, 109.9176, 145.4075, 230.8899, 159.9096, 181.3671, 86.1990, 341.2232, 20.5598, 242.9438, 266.2520, 271.6651, 108.9666}
{129.6133, 320.7054, 306.9219, 68.6234, 71.3511, 77.4173, 238.6183, 182.8269, 132.9693, 343.4274, 211.1305, 315.5669, 63.9454, 274.4615, 388.4360, 209.9067, 171.8487, 111.2558, 294.6886, 344.9262, 188.0038, 89.6195, 131.1579, 268.1948, 91.5439, 119.9274, 34.4781, 295.8373, 27.1735, 53.6371, 403.5666, 218.4259, 140.7323, 199.0301, 148.6205, 265.0310, 201.9060, 417.2346, 174.6888, 181.6621, 98.0789, 188.5213, 51.2833, 115.8105, 253.3326, 292.4270, 174.6370, 83.0863, 244.6560, 139.0720, 268.4792, 168.4506, 271.4666, 220.3422, 151.6247, 91.9580, 0.0000, 283.9376, 33.2424, 243.9141, 231.7324, 437.7517, 147.3283, 258.7724, 82.7106, 193.4080, 249.6764, 178.0296, 299.7674, 228.3522, 153.5648, 72.4635, 194.3583, 213.6915, 225.5224, 133.4964, 298.3430, 126.2878, 276.1264, 263.0118, 69.9283, 149.7781, 187.4918, 328.4506, 334.2493, 204.6959, 114.6579, 277.6343, 204.9077, 24.5507, 237.0911, 259.5588, 210.6270, 257.9864, 58.0869, 252.0834, 103.0090, 285.6416, 260.6388, 309.6499, 197.0285}
{194.3142, 117.8853, 61.0042, 276.4457, 212.8458, 286.5394, 431.0313, 255.7721, 307.4938, 100.9533, 474.7730, 114.5958, 286.5522, 483.2065, 105.0154, 459.2508, 240.5357, 302.5198, 167.0306, 413.7950, 275.0721, 301.4476, 359.9998, 108.7468, 365.9659, 198.2908, 255.5324, 158.4969, 307.3771, 297.1753, 352.4633, 68.9513, 420.9342, 153.4360, 142.3085, 320.5238, 235.1078, 136.9803, 336.4200, 219.4700, 381.9845, 216.8677, 303.5515, 338.2411, 35.3268, 348.3454, 137.0148, 320.4875, 144.7763, 333.5378, 238.0290, 330.4460, 95.4709, 459.0992, 257.7112, 195.9482, 283.9376, 0.0000, 288.3025, 103.9258, 377.3059, 173.9545, 426.0684, 409.2995, 298.2543, 386.0753, 405.4254, 169.5543, 346.3922, 288.1501, 294.5944, 230.6822, 302.8925, 89.6237, 87.7715, 272.3286, 186.7120, 190.3182, 363.9049, 248.2890, 323.3014, 191.9102, 460.0425, 267.0772, 325.8387, 460.2833, 305.4784, 97.0690, 183.2430, 304.5948, 91.4567, 221.7881, 252.6248, 192.9218, 252.1197, 517.1619, 194.5816, 194.1351, 310.8645, 221.8546, 87.1696}
{115.7031, 312.5160, 304.8055, 38.2314, 78.7160, 45.0718, 206.9829, 155.6934, 100.0640, 338.7888, 192.6927, 307.5110, 97.1878, 244.9049, 393.3178, 186.5797, 146.5217, 78.2372, 279.9469, 312.5626, 219.8674, 56.4012, 160.9287, 259.7081, 77.7443, 143.3410, 60.5374, 282.0793, 27.9643, 20.7074, 377.0298, 226.1234, 132.8538, 186.3324, 161.2653, 234.7600, 231.0406, 417.9645, 141.5046, 159.2534, 100.2548, 216.3025, 83.0427, 83.9064, 260.0514, 261.4097, 167.8662, 114.4243, 231.7817, 105.9352, 245.3379, 135.3148, 264.5877, 194.6164, 123.8932, 107.0917, 33.2424, 288.3025, 0.0000, 259.8295, 198.4931, 433.7941, 137.7719, 225.6039, 49.5172, 161.0665, 216.5498, 163.9448, 269.1105, 260.1194, 121.9052, 97.7821, 163.1107, 225.7686, 238.4805, 103.6869, 281.5848, 148.6566, 243.8801, 238.6711, 41.9559, 174.1903, 202.0870, 305.0456, 306.3095, 183.1689, 81.5679, 270.5754, 187.3848, 50.1884, 251.2589, 237.8197, 240.8284, 282.6929, 40.3964, 234.7179, 122.3642, 267.6467, 230.8738, 289.6931, 203.1334}
{204.2403, 216.3216, 163.3935, 262.1794, 181.9279, 274.4690, 440.5602, 286.6344, 312.0642, 204.7207, 452.4398, 212.2241, 224.3888, 488.4965, 177.2843, 445.0226, 269.1641, 300.2136, 250.6654, 464.0883, 179.1219, 291.4729, 285.3856, 191.0336, 334.6006, 130.9523, 210.2412, 243.8173, 270.6580, 274.7573, 432.3899, 69.3011, 384.3287, 198.9423, 99.5619, 367.4726, 135.6556, 225.9083, 349.5406, 254.0605, 338.0386, 120.1228, 246.4133, 329.3860, 75.0583, 397.8838, 164.5062, 254.6116, 212.8521, 334.5863, 301.6597, 342.7473, 180.7790, 450.2092, 276.6921, 153.0685, 243.9141, 103.9258, 259.8295, 0.0000, 400.0937, 273.0698, 391.1738, 432.7453, 286.3297, 392.7044, 426.7895, 204.1680, 398.6268, 186.7785, 308.8883, 175.6332, 329.9471, 43.9784, 31.0822, 282.7564, 268.3755, 122.9501, 404.7461, 308.3684, 300.6068, 111.2924, 396.5727, 343.6244, 392.6436, 442.6478, 303.8463, 184.7950, 230.5311, 258.7702, 16.5235, 285.1279, 152.1924, 89.7956, 233.3567, 494.2786, 141.1775, 270.5879, 358.4100, 301.0706, 87.3916}
{195.8587, 333.0124, 359.6918, 167.1780, 241.6023, 155.8649, 71.2575, 121.7559, 100.6580, 374.0237, 199.1504, 329.8689, 295.6751, 122.5734, 470.3252, 162.5390, 136.8210, 121.2388, 268.8429, 127.3111, 414.2350, 142.1354, 352.4094, 291.8840, 196.3127, 320.6241, 253.5393, 276.6732, 217.1844, 178.4274, 251.1774, 341.0112, 227.0586, 224.6270, 307.5045, 100.8706, 417.2217, 471.0345, 57.6239, 158.1446, 243.3096, 399.0959, 280.1374, 123.1181, 364.3350, 105.7519, 243.6136, 310.2190, 248.6116, 93.8292, 184.6964, 64.3481, 304.0496, 144.6009, 123.6334, 273.7447, 231.7324, 377.3059, 198.4931, 400.0937, 0.0000, 459.3841, 222.5099, 32.6850, 149.0771, 61.1021, 28.1979, 207.8693, 116.8185, 453.7418, 92.4269, 284.5602, 74.5291, 357.0063, 370.8266, 119.2860, 256.4966, 322.8317, 70.6357, 170.4413, 171.0031, 350.5907, 349.0147, 221.8175, 178.7407, 174.8286, 117.5985, 307.4554, 197.7135, 245.1157, 386.1842, 192.0771, 429.9369, 452.3312, 192.3437, 227.6804, 294.0751, 238.3700, 106.3495, 238.9509, 317.3184}
{321.9837, 128.6091, 131.6187, 411.7984, 367.4498, 418.8297, 525.5975, 345.9754, 420.7895, 95.0856, 602.8010, 132.6562, 452.3282, 579.3151, 118.5966, 579.7005, 337.0393, 423.6636, 190.8525, 446.7927, 448.7553, 430.1661, 529.4276, 178.3361, 508.1418, 369.1593, 414.4235, 182.7513, 457.3749, 437.1679, 326.2597, 240.1106, 564.6053, 255.8749, 310.3492, 373.2445, 407.7222, 62.9114, 436.1222, 313.4532, 533.1183, 390.2179, 466.2513, 462.1114, 209.0597, 391.7701, 266.0323, 486.9191, 217.0547, 447.5689, 278.8851, 431.9011, 170.6753, 573.7273, 362.4735, 358.4187, 437.7517, 173.9545, 433.7941, 273.0698, 459.3841, 0.0000, 568.0649, 486.9647, 429.1166, 488.2757, 486.4470, 278.9706, 385.1378, 459.7799, 398.6377, 395.8568, 389.3611, 263.5070, 261.3963, 384.2707, 205.2866, 361.4980, 420.1525, 293.1836, 461.2448, 365.3890, 622.0952, 269.1492, 338.1330, 584.2594, 425.5798, 165.1192, 271.2123, 460.7859, 263.1656, 268.5408, 424.8209, 356.8310, 393.9532, 643.8386, 361.3779, 222.8191, 364.3146, 231.6576, 252.4295}
{246.1947, 443.5785, 440.9185, 156.3711, 214.8197, 150.3581, 183.8339, 252.3735, 169.1968, 473.0175, 77.8198, 438.7834, 181.9950, 190.6697, 531.0829, 98.2668, 251.3181, 155.7484, 402.0913, 349.6196, 305.5597, 141.9594, 185.8838, 391.1920, 60.3777, 264.5629, 181.0076, 405.9005, 121.0015, 131.1177, 458.7563, 363.1928, 9.3212, 314.7039, 295.4769, 302.9239, 332.5652, 555.0398, 186.1395, 271.1795, 60.8362, 323.8253, 156.8451, 121.0847, 397.4681, 320.1631, 302.5332, 169.1493, 358.3821, 149.8095, 348.1146, 184.3943, 397.5866, 119.6745, 223.5912, 239.0846, 147.3283, 426.0684, 137.7719, 391.1738, 222.5099, 568.0649, 0.0000, 233.5532, 141.3122, 162.0727, 223.8492, 291.4526, 330.4673, 343.9350, 198.9145, 217.2148, 233.8338, 360.5715, 372.6432, 198.6322, 399.7040, 271.6124, 289.9629, 337.6947, 106.9144, 292.5556, 132.3103, 403.6053, 384.0606, 85.4023, 155.5462, 403.3303, 308.0735, 133.9243, 384.3933, 345.4510, 336.5854, 398.0627, 175.4679, 111.9480, 250.0698, 383.5357, 303.2877, 399.8064, 340.5868}
