100 5 [30, 30, 30, 30, 30]
{152.5698, 37.0492, 291.9167, 349.5033, 96.0249, 333.1159, 470.4720, 78.3490, 260.0065, 372.8305, 60.0957, 336.5451, 382.8549, 97.0785, 329.6692, 371.3549, 101.8086, 322.2080, 366.8091, 89.8104, 268.7899, 428.3066, 61.2595, 244.7865, 462.3234, 93.0233, 221.0238, 375.4332, 91.3894, 369.7295, 456.3475, 87.3497, 335.5964, 348.0260, 62.8049, 238.1495, 402.8579, 37.2014, 331.8538, 352.4521, 0.0000, 254.5212, 391.0765, 120.7271, 232.5485, 417.5907, 117.9336, 207.8876, 395.7377, 57.1882, 285.7703, 409.7340, 16.2301, 240.0599, 347.4080, 75.6976, 300.5809, 431.5378, 87.3628, 247.8170, 335.0857, 92.0713, 210.4252, 341.5948, 88.3090, 343.0986, 423.5475, 45.6351, 280.9691, 387.1692, 74.2549, 306.2626, 435.4054, 12.8501, 307.5729, 433.0863, 119.8209, 289.3922, 450.9345, 38.9503, 324.9991, 367.3826, 104.7913, 230.2027, 397.4065, 98.2883, 271.7012, 405.6003, 83.2834, 221.0105, 444.4115, 20.8304, 272.2318, 368.4488, 68.7927, 276.8855, 384.3267, 102.3189, 306.1634, 319.9823, 34.2114}
{275.0597, 276.5521, 42.7154, 438.9354, 328.9053, 82.6748, 558.0202, 329.7569, 24.3385, 512.5202, 302.7942, 82.1588, 479.9398, 336.0004, 91.4138, 457.6795, 341.1553, 73.6019, 496.8685, 344.1826, 54.5975, 549.6000, 314.7294, 54.4372, 565.5506, 319.3926, 37.2673, 448.4248, 345.9100, 119.0462, 564.3730, 337.2416, 82.9720, 462.1085, 308.9050, 20.0795, 486.7311, 290.9610, 77.8669, 451.4365, 254.5212, 0.0000, 461.1274, 373.3893, 22.2451, 524.9016, 368.8859, 47.2104, 521.7910, 311.6695, 95.7445, 478.8608, 262.5443, 18.9296, 461.8544, 294.0983, 50.0109, 500.7791, 341.8552, 17.3114, 445.3905, 344.5035, 45.9446, 439.1531, 342.0591, 96.4319, 536.5499, 290.5913, 26.4519, 457.5976, 315.5773, 59.7782, 538.0557, 264.3581, 63.5988, 504.0612, 372.9878, 52.1630, 533.6198, 234.5092, 90.8962, 442.9965, 337.8083, 28.7426, 520.3759, 347.0564, 57.8278, 459.2608, 294.3394, 41.8319, 553.9221, 270.8151, 56.6864, 497.5001, 290.7792, 59.3843, 519.3926, 355.0958, 52.8859, 438.1473, 283.7896}
{240.7661, 361.2191, 499.6169, 46.7346, 331.3969, 484.1037, 97.2983, 375.6540, 443.4567, 130.8800, 433.5075, 505.2251, 48.3068, 459.4594, 457.1800, 30.6099, 341.6375, 525.1253, 109.5583, 409.2667, 511.9172, 118.2207, 384.7958, 408.9649, 111.4972, 323.6035, 457.4739, 15.6503, 404.2676, 504.0523, 114.3125, 370.0907, 524.1239, 79.7445, 430.0586, 462.2718, 31.4564, 385.7333, 498.3105, 55.6796, 391.0765, 461.1274, 0.0000, 435.7155, 446.9698, 83.9503, 376.8652, 444.0791, 110.2253, 398.9998, 394.0827, 19.0371, 377.0371, 443.2925, 80.4603, 461.6866, 503.8314, 41.6951, 400.3566, 470.8741, 78.1605, 381.4052, 449.6578, 59.6296, 415.9756, 478.8819, 98.7686, 363.8517, 475.2829, 3.9391, 443.0523, 516.0392, 88.1040, 383.0300, 459.7362, 44.2010, 390.7103, 513.0590, 72.6399, 359.1564, 449.1541, 23.8335, 329.3598, 461.2300, 104.5506, 366.3351, 420.8262, 29.1821, 470.5489, 464.3436, 107.2818, 405.1630, 514.8239, 107.8397, 331.1908, 423.7602, 124.7392, 427.5165, 480.4073, 95.0099, 374.2544}
{226.4883, 112.8894, 409.0871, 389.7685, 107.0494, 453.1500, 498.1090, 66.7198, 380.1302, 379.9800, 73.4715, 455.5478, 414.5135, 54.5609, 450.3473, 410.2392, 94.7180, 438.6141, 381.0582, 34.4558, 382.3783, 440.7632, 69.4304, 365.5135, 482.0957, 117.3464, 338.6505, 420.5428, 36.6075, 489.8505, 473.9289, 68.5383, 453.0091, 374.7635, 66.1638, 356.1644, 439.1720, 88.2880, 451.1182, 387.1533, 120.7271, 373.3893, 435.7155, 0.0000, 351.7043, 439.4587, 60.4020, 326.3220, 408.8550, 65.1203, 405.8458, 452.7087, 117.3425, 359.7101, 374.0219, 96.8319, 417.8512, 472.1802, 41.6267, 365.4412, 366.0134, 56.1472, 328.3822, 378.6811, 33.0004, 463.5097, 441.4689, 100.1604, 399.8102, 432.0887, 64.1146, 422.5571, 458.0673, 113.4944, 427.9660, 472.7191, 47.2856, 404.7339, 482.8963, 151.5502, 445.7184, 412.2355, 107.2292, 347.9080, 412.2405, 69.8669, 392.4280, 456.3395, 103.0141, 337.7794, 462.2637, 102.7527, 385.6855, 383.1193, 124.5386, 397.6113, 393.0700, 18.4187, 425.6053, 348.7464, 99.6954}
{255.0061, 254.3239, 63.8303, 423.2604, 306.7040, 102.6460, 543.5047, 307.5774, 33.4829, 494.5036, 281.4740, 103.9979, 464.1892, 315.0411, 107.3860, 442.4025, 318.9224, 95.0426, 479.2845, 322.2687, 64.9683, 532.8716, 292.6283, 49.3522, 550.0496, 297.2332, 22.0887, 433.9288, 323.9347, 139.3486, 548.5573, 315.0311, 105.1348, 445.1659, 287.4753, 15.5143, 471.8959, 268.8954, 99.4185, 435.2978, 232.5485, 22.2451, 446.9698, 351.7043, 0.0000, 508.8691, 346.6775, 26.6748, 504.6053, 289.7198, 98.4966, 464.9490, 240.4090, 11.1988, 444.8883, 273.6188, 71.6226, 487.0669, 319.8497, 24.1247, 428.5129, 322.3419, 27.0047, 422.9749, 320.2380, 115.2047, 520.2445, 268.3726, 48.5266, 443.3763, 294.3916, 80.5271, 522.4102, 242.2812, 80.6965, 490.2578, 350.8414, 69.9539, 519.2564, 212.2661, 105.5678, 428.2637, 315.6177, 18.0962, 503.3616, 324.8286, 62.8874, 446.2353, 274.1556, 29.5111, 537.9471, 249.0484, 67.8546, 479.9774, 268.5860, 66.0687, 501.6753, 333.3829, 73.9558, 420.7484, 261.6291}
{277.8570, 383.8577, 565.1178, 86.4780, 342.8120, 555.5402, 60.4762, 386.5756, 509.1850, 72.1805, 451.1276, 575.5540, 45.7101, 471.8505, 529.9515, 70.7179, 349.9136, 592.2201, 60.8307, 417.8473, 573.2236, 34.5161, 399.0384, 474.8611, 44.7787, 337.6096, 516.9617, 88.2785, 412.3223, 577.8789, 40.2853, 379.3011, 592.8914, 69.8063, 446.3945, 523.7654, 52.8904, 404.9543, 568.6261, 73.6021, 417.5907, 524.9016, 83.9503, 439.4587, 508.8691, 0.0000, 379.0694, 502.7440, 40.3389, 414.0474, 465.5952, 78.0369, 402.2046, 506.4614, 70.3800, 481.9811, 570.0654, 74.6280, 409.1474, 532.9893, 84.3285, 389.1688, 508.2546, 85.9496, 425.2293, 551.6875, 14.8211, 383.3846, 541.3534, 85.3720, 458.5730, 581.9463, 18.6130, 407.7108, 530.0078, 71.3795, 392.4526, 577.0614, 54.5014, 390.8181, 521.9191, 89.8841, 338.6253, 521.7072, 34.2936, 373.2879, 489.3621, 107.7748, 491.2025, 523.2552, 29.1195, 428.4243, 576.3273, 58.5655, 351.8130, 492.7382, 60.1753, 434.5789, 549.1166, 97.8556, 395.0649}
{179.5789, 92.5192, 407.7793, 330.6537, 56.8933, 444.5910, 437.7948, 39.6578, 371.7916, 319.8139, 99.5041, 450.1867, 354.5293, 101.8683, 437.7621, 350.8668, 41.6740, 438.4686, 320.6745, 46.7597, 386.3446, 380.4845, 57.2042, 352.3269, 421.6977, 69.0454, 336.9419, 361.8358, 41.0197, 480.7017, 413.5516, 31.6507, 451.0711, 314.6131, 91.7647, 353.6075, 379.4496, 80.9105, 445.0868, 327.4978, 117.9336, 368.8859, 376.8652, 60.4020, 346.6775, 379.0694, 0.0000, 323.1638, 348.5184, 66.7773, 387.0809, 393.5808, 107.0468, 353.2373, 313.8675, 131.6401, 416.3256, 412.7338, 40.8837, 363.5583, 306.1521, 26.3644, 326.1448, 319.2909, 54.4445, 453.0805, 381.0741, 78.3481, 395.1823, 373.2927, 98.4701, 422.6496, 397.6791, 106.3125, 417.9098, 413.1755, 13.8586, 406.3211, 422.7767, 134.9673, 432.2986, 353.5447, 53.4627, 345.9920, 351.8704, 22.7135, 379.0931, 398.2223, 140.1251, 337.5226, 401.8773, 108.0265, 389.8092, 322.7316, 87.6198, 384.3324, 332.8593, 58.2707, 419.2281, 288.8084, 85.5799}
{241.6068, 231.1557, 84.7180, 417.9625, 285.0465, 129.1508, 539.8187, 283.8332, 59.5736, 484.7788, 255.5881, 129.2840, 458.6486, 288.8327, 133.7799, 437.7158, 296.7650, 115.7066, 470.4244, 297.3907, 72.9185, 525.4798, 268.4270, 66.7067, 544.7445, 276.0184, 15.3328, 430.5398, 299.2350, 165.7869, 542.7254, 291.5629, 127.9286, 437.5788, 261.7183, 30.4513, 467.8548, 244.5504, 125.0765, 429.1679, 207.8876, 47.2104, 444.0791, 326.3220, 26.6748, 502.7440, 323.1638, 0.0000, 496.4376, 264.9552, 118.6164, 462.3928, 216.4317, 36.9538, 437.2591, 247.1420, 93.1907, 484.7630, 295.2502, 40.5675, 421.0892, 298.4605, 5.5818, 416.8124, 295.1322, 141.8751, 513.6236, 245.0465, 73.5342, 440.3957, 268.3687, 100.1920, 516.9159, 218.0055, 107.3249, 487.8051, 326.8488, 85.9335, 515.8612, 189.5574, 131.6520, 424.5110, 294.0682, 23.3434, 495.5106, 301.5782, 85.8680, 445.0865, 247.5798, 20.5237, 531.8633, 223.8456, 76.3458, 471.2320, 247.0890, 89.7161, 492.5159, 308.0539, 99.9780, 412.3824, 237.7876}
{263.4649, 360.8111, 562.9627, 94.8346, 315.9649, 558.0781, 98.7249, 358.9545, 507.5721, 32.5474, 425.3348, 577.0540, 62.6814, 443.9461, 533.7994, 87.4156, 321.8113, 591.0859, 28.9404, 389.0608, 568.1178, 32.6573, 372.4981, 473.6456, 74.6297, 311.8277, 511.0627, 109.3366, 383.4062, 582.4245, 65.4693, 351.1499, 593.0420, 60.1317, 420.1565, 519.1184, 82.9526, 380.2616, 570.1533, 77.6356, 395.7377, 521.7910, 110.2253, 408.8550, 504.6053, 40.3389, 348.5184, 496.4376, 0.0000, 387.6436, 468.8088, 109.8493, 379.9695, 503.0730, 60.2927, 456.9587, 568.4154, 111.5476, 380.5198, 528.6896, 76.9337, 360.3922, 501.8605, 88.2378, 396.6085, 555.4393, 34.8140, 359.0854, 539.7628, 110.4056, 431.9209, 579.9875, 56.2397, 385.2035, 531.7296, 108.7963, 361.6138, 573.7685, 94.8399, 371.5610, 525.8108, 107.9629, 311.0493, 516.4089, 6.3167, 344.4113, 489.9947, 137.6611, 466.2475, 516.9421, 54.2455, 405.0922, 571.3333, 27.3018, 328.4178, 493.6879, 19.9045, 405.1184, 549.4704, 84.0643, 371.1266}
{173.3321, 49.7115, 348.7772, 354.6661, 71.7163, 390.2507, 470.2713, 32.1894, 317.1341, 361.5624, 38.3253, 393.7177, 383.9116, 61.0179, 386.3899, 376.0403, 68.3265, 378.9046, 358.9178, 32.6741, 324.5877, 420.2310, 15.1910, 301.2768, 458.1356, 76.5440, 277.9361, 383.4555, 34.3054, 426.8388, 451.0306, 42.1492, 392.5319, 346.1394, 32.5304, 295.1568, 406.5222, 23.2505, 389.0395, 354.7295, 57.1882, 311.6695, 398.9998, 65.1203, 289.7198, 414.0474, 66.7773, 264.9552, 387.6436, 0.0000, 340.8823, 416.9444, 52.2441, 297.2465, 345.4500, 71.3226, 357.4689, 437.7058, 30.5900, 304.7496, 335.1729, 40.7080, 267.4014, 344.9821, 32.1232, 400.0982, 418.1036, 39.3383, 338.1200, 395.2049, 44.5640, 362.9191, 432.4244, 48.6482, 364.5906, 438.7399, 65.3037, 345.7698, 452.7759, 86.4670, 381.5767, 375.1853, 77.3699, 287.1401, 390.1718, 52.7768, 328.2155, 416.9132, 80.5535, 277.7085, 439.1257, 42.6249, 327.9909, 360.7861, 70.1458, 333.4195, 373.9727, 47.1228, 363.3515, 318.7257, 35.4257}
{251.6467, 296.8474, 118.5767, 379.2646, 337.8130, 90.0850, 491.2404, 350.9602, 71.4138, 464.8179, 342.5222, 111.3941, 419.8963, 378.8175, 65.2027, 395.7147, 352.2350, 136.8358, 446.6836, 373.0941, 148.5539, 493.6353, 339.6772, 52.1780, 503.1274, 326.4552, 120.2640, 383.0511, 373.3417, 114.3458, 503.4840, 356.3381, 132.0602, 408.7511, 347.0290, 110.4546, 422.2489, 318.0088, 104.5215, 393.8870, 285.7703, 95.7445, 394.0827, 405.8458, 98.4966, 465.5952, 387.0809, 118.6164, 468.8088, 340.8823, 0.0000, 410.5259, 288.6802, 87.9229, 408.6369, 342.5676, 119.5619, 431.3438, 368.6526, 112.5226, 392.0025, 366.0386, 121.8272, 382.0593, 372.9422, 86.6969, 478.4917, 311.0203, 94.7271, 390.8801, 356.4967, 132.0051, 476.6536, 292.3524, 66.3367, 434.9504, 394.2917, 136.8273, 466.4634, 255.2537, 57.3211, 378.7751, 345.7040, 116.1812, 466.4246, 364.3732, 38.0098, 387.7186, 345.1773, 127.9672, 493.9486, 305.3500, 149.9684, 446.9267, 300.9743, 37.4887, 469.6618, 387.5616, 89.6773, 387.9939, 307.8217}
{259.6773, 379.6330, 517.0707, 62.9429, 348.9086, 500.4519, 80.8932, 393.2185, 460.9293, 134.1901, 451.6844, 521.8003, 52.4061, 477.2741, 473.2299, 43.4064, 358.8836, 542.3018, 114.1090, 426.6817, 529.9121, 112.4721, 402.6551, 426.4513, 98.8443, 341.3215, 475.6999, 34.4522, 421.6254, 519.7652, 103.1316, 387.4899, 540.9990, 89.7378, 448.1405, 480.2839, 26.9106, 403.9613, 514.8951, 68.4452, 409.7340, 478.8608, 19.0371, 452.7087, 464.9490, 78.0369, 393.5808, 462.3928, 109.8493, 416.9444, 410.5259, 0.0000, 395.6130, 461.1214, 90.5022, 480.0655, 521.1676, 22.7046, 417.7754, 488.8071, 91.1629, 398.6925, 467.9733, 74.6651, 433.4627, 494.8984, 92.6019, 382.0695, 492.6707, 22.9662, 461.0898, 533.4169, 78.2881, 401.5863, 476.3703, 25.4381, 407.4080, 530.7176, 56.0935, 378.0030, 465.2152, 42.3639, 346.6681, 479.3533, 103.7730, 383.5122, 437.8519, 30.0438, 488.9570, 482.6190, 97.6366, 423.6640, 532.7944, 112.1621, 349.4287, 440.6986, 126.3707, 444.8206, 497.3337, 108.5779, 392.5717}
{139.9933, 20.9355, 300.9231, 335.0178, 80.5771, 339.7863, 455.4637, 67.4937, 266.7074, 356.8566, 65.5178, 344.2491, 367.9081, 101.2795, 334.9715, 356.8373, 87.3242, 331.5195, 351.0339, 84.4620, 279.4182, 412.5600, 52.3549, 249.6763, 446.9100, 77.0386, 230.0357, 361.3873, 85.0411, 376.2259, 440.8316, 75.6977, 344.3568, 332.7292, 66.3116, 246.8435, 388.2467, 29.3847, 339.3456, 337.6091, 16.2301, 262.5443, 377.0371, 117.3425, 240.4090, 402.2046, 107.0468, 216.4317, 379.9695, 52.2441, 288.6802, 395.6130, 0.0000, 247.4111, 332.1035, 86.5304, 309.5079, 417.2920, 80.5500, 256.7151, 319.9730, 82.0295, 219.2830, 326.8703, 84.3590, 349.1537, 407.9995, 31.0523, 288.9324, 373.1414, 79.0133, 315.6700, 420.0857, 6.2513, 313.7196, 418.7705, 110.4497, 299.2749, 436.1451, 34.6808, 330.0014, 353.2927, 89.4879, 239.1249, 381.7004, 86.2427, 276.6143, 392.1130, 94.7916, 230.5022, 428.8907, 28.9314, 282.8940, 352.6906, 52.5847, 281.8329, 368.4091, 99.2182, 313.5453, 304.7107, 21.4696}
{256.2268, 260.7582, 61.5283, 420.5883, 312.1168, 93.6974, 540.0679, 314.3326, 22.6303, 493.6642, 290.0101, 96.9496, 461.5756, 323.9343, 96.8295, 439.4573, 324.6253, 92.1682, 478.0758, 329.8602, 69.8372, 530.9832, 299.7250, 40.3679, 547.2701, 302.3962, 33.2271, 430.4648, 331.3822, 130.4675, 545.9980, 321.5884, 100.4853, 443.4368, 295.8749, 23.1779, 468.6586, 276.1233, 91.9357, 432.9597, 240.0599, 18.9296, 443.2925, 359.7101, 11.1988, 506.4614, 353.2373, 36.9538, 503.0730, 297.2465, 87.9229, 461.1214, 247.4111, 0.0000, 443.1776, 282.9288, 68.5453, 483.1203, 327.2219, 28.6140, 426.7315, 329.1797, 37.9010, 420.6642, 328.0198, 105.5437, 518.0370, 274.8897, 42.7431, 439.7386, 303.0703, 78.6411, 519.7288, 249.4930, 70.6015, 486.3674, 357.7358, 70.7085, 515.7196, 218.4915, 94.7544, 424.9525, 320.9539, 28.2609, 501.6931, 331.2290, 51.8360, 441.8725, 283.6680, 40.4432, 535.5005, 256.9725, 72.3889, 478.7178, 273.9615, 54.9160, 500.5794, 341.3505, 66.1443, 419.3829, 268.5058}
{208.0643, 313.9663, 502.8929, 43.8723, 274.7081, 497.8279, 124.8725, 318.8092, 447.4190, 62.0574, 382.1414, 516.7638, 41.7515, 404.0317, 473.6714, 49.9632, 282.6519, 530.9045, 40.4355, 350.8346, 508.6368, 88.2469, 330.5560, 413.4433, 115.1528, 268.9077, 451.7706, 71.4953, 345.4347, 522.3679, 110.0409, 311.9430, 532.7716, 0.7862, 377.6378, 459.4976, 69.0619, 335.5732, 509.8637, 26.8985, 347.4080, 461.8544, 80.4603, 374.0219, 444.8883, 70.3800, 313.8675, 437.2591, 60.2927, 345.4500, 408.6369, 90.5022, 332.1035, 443.1776, 0.0000, 412.6140, 508.2835, 104.2319, 342.0398, 468.9931, 16.6468, 322.2590, 442.7130, 32.3891, 358.0604, 495.2928, 78.1655, 313.8933, 479.6165, 78.5207, 390.0138, 519.8965, 87.9986, 337.6614, 471.4467, 103.5797, 327.4857, 513.8851, 108.9217, 320.4383, 465.6910, 66.1693, 271.0315, 456.9516, 58.5261, 306.5322, 429.7035, 109.3189, 421.7978, 457.7791, 98.2778, 358.5563, 511.8248, 39.9843, 282.0741, 433.3952, 62.7814, 368.0721, 489.1887, 27.4802, 325.4257}
{226.4630, 100.4958, 325.8532, 418.6857, 142.0994, 376.2604, 537.0359, 103.0999, 304.7775, 431.6164, 33.1864, 375.3247, 449.9521, 45.4102, 378.0302, 440.3655, 139.6465, 353.8402, 428.1106, 85.6768, 295.1128, 489.6038, 86.3050, 296.4154, 526.3789, 145.1765, 257.5508, 446.0461, 91.0388, 412.9270, 519.6358, 112.7255, 369.5961, 413.2781, 40.2644, 275.3806, 471.4287, 77.0435, 371.6422, 420.1379, 75.6976, 294.0983, 461.6866, 96.8319, 273.6188, 481.9811, 131.6401, 247.1420, 456.9587, 71.3226, 342.5676, 480.0655, 86.5304, 282.9288, 412.6140, 0.0000, 334.6523, 501.4287, 90.7571, 283.7343, 401.4761, 108.2937, 248.1665, 409.8401, 78.6707, 388.4543, 486.6885, 98.7603, 319.9750, 457.8195, 34.1434, 337.8322, 500.1943, 80.2910, 353.2630, 502.7320, 125.2296, 319.0309, 518.6306, 114.2366, 374.4962, 437.8739, 148.3704, 266.7278, 459.2479, 122.6258, 322.5720, 477.6623, 9.3150, 255.2784, 507.6998, 57.6032, 298.2378, 429.9183, 131.0179, 327.5228, 443.8412, 82.8724, 346.9841, 385.5195, 87.6166}
{324.6409, 324.3447, 8.8053, 483.7722, 377.8049, 59.7596, 601.0416, 376.9527, 60.9066, 560.1153, 346.0494, 45.2814, 524.8000, 377.8845, 83.8226, 501.9480, 389.7516, 23.6230, 543.9880, 389.7383, 49.0208, 595.6314, 361.3695, 95.2234, 609.9457, 368.5190, 79.5581, 491.6390, 391.7740, 88.9922, 609.1970, 384.7358, 35.1618, 508.5088, 352.5348, 62.7400, 530.3344, 337.4277, 44.8403, 496.8511, 300.5809, 50.0109, 503.8314, 417.8512, 71.6226, 570.0654, 416.3256, 93.1907, 568.4154, 357.4689, 119.5619, 521.1676, 309.5079, 68.5453, 508.2835, 334.6523, 0.0000, 542.7428, 387.8875, 52.7974, 491.7357, 391.5320, 90.2314, 484.6398, 387.1825, 76.8145, 582.0550, 338.2357, 28.7129, 500.4012, 358.3105, 12.5340, 582.6851, 310.9483, 59.8797, 546.1516, 419.8649, 24.1576, 576.4646, 282.6732, 87.7150, 486.5536, 386.7721, 70.4033, 566.7934, 394.7678, 85.0410, 500.3141, 334.0066, 80.0848, 598.9722, 315.8940, 47.7615, 544.5479, 339.7454, 83.3949, 566.6448, 399.7159, 34.2061, 485.1190, 330.8960}
{281.9414, 401.0730, 538.7479, 83.0442, 369.1256, 521.1458, 61.8500, 413.4768, 482.6336, 139.4076, 472.7602, 542.6960, 63.0446, 497.8342, 493.6578, 61.9719, 378.7468, 563.7334, 121.2831, 446.7230, 552.0350, 107.4699, 423.3057, 448.1752, 84.9673, 361.8159, 498.0051, 56.8820, 441.5936, 539.8562, 91.2045, 407.5330, 562.1621, 103.4466, 469.0826, 502.4256, 35.2094, 425.1247, 535.8015, 85.5340, 431.5378, 500.7791, 41.6951, 472.1802, 487.0669, 74.6280, 412.7338, 484.7630, 111.5476, 437.7058, 431.3438, 22.7046, 417.2920, 483.1203, 104.2319, 501.4287, 542.7428, 0.0000, 437.8264, 510.8854, 107.7312, 418.5812, 490.3442, 93.5020, 453.5966, 515.2860, 87.9329, 403.2262, 514.2960, 45.6038, 481.9652, 555.0257, 69.5053, 423.2339, 497.3339, 4.1436, 426.5270, 552.5660, 37.7865, 400.1292, 485.6571, 64.5417, 366.6219, 501.5812, 105.2445, 403.2676, 459.1774, 45.0502, 510.3619, 504.9600, 88.0549, 445.2222, 554.8975, 119.1471, 370.6270, 461.9464, 129.8659, 464.7055, 518.5538, 125.3344, 413.8672}
{185.4228, 72.8048, 379.2083, 354.9693, 69.0684, 419.9981, 466.7736, 25.8037, 346.8832, 352.9690, 58.7791, 423.8351, 381.7288, 63.9984, 415.5166, 375.8724, 59.3921, 409.3963, 352.1708, 8.9110, 355.1776, 412.8587, 29.1245, 330.2251, 452.5837, 78.0736, 308.3386, 385.0011, 5.0519, 456.5180, 444.9211, 30.2935, 422.9266, 342.7599, 50.9593, 325.5025, 405.5396, 51.2804, 419.0875, 353.4890, 87.3628, 341.8552, 400.3566, 41.6267, 319.8497, 409.1474, 40.8837, 295.2502, 380.5198, 30.5900, 368.6526, 417.7754, 80.5500, 327.2219, 342.0398, 90.7571, 387.8875, 437.8264, 0.0000, 335.1428, 332.9802, 20.1681, 297.7671, 344.4429, 16.0957, 429.5840, 412.1553, 59.3998, 368.2989, 396.6538, 57.7868, 393.4211, 427.6891, 77.8399, 394.1170, 438.5781, 36.0150, 376.3244, 450.4800, 113.4074, 410.5500, 376.6906, 71.2505, 317.5298, 383.4877, 36.1612, 357.1624, 419.9376, 99.2728, 308.1931, 433.1116, 73.1285, 358.5809, 354.1435, 82.9581, 362.3817, 365.7552, 27.8042, 393.3568, 316.0183, 60.8399}
{278.1774, 271.6559, 44.2215, 447.3607, 325.5837, 95.7687, 567.4790, 324.1670, 41.3387, 518.4594, 293.9910, 91.6589, 488.2958, 326.3924, 107.3299, 466.4699, 337.3318, 75.1391, 503.3207, 337.0657, 41.3674, 556.9874, 308.5748, 68.4520, 574.1416, 316.4965, 26.8220, 457.8913, 339.0522, 131.3113, 572.6695, 331.9791, 87.7842, 469.2722, 300.3514, 10.4504, 495.9125, 284.6386, 88.3303, 459.4198, 247.8170, 17.3114, 470.8741, 365.4412, 24.1247, 532.9893, 363.5583, 40.5675, 528.6896, 304.7496, 112.5226, 488.8071, 256.7151, 28.6140, 468.9931, 283.7343, 52.7974, 510.8854, 335.1428, 0.0000, 452.6237, 338.7373, 37.4343, 447.0976, 334.5956, 110.5643, 544.3692, 285.5119, 37.3596, 467.2920, 306.4551, 59.6735, 546.5120, 258.1527, 79.2820, 514.0961, 367.0675, 46.7072, 543.2040, 230.1177, 107.3123, 452.2623, 334.5952, 17.6144, 527.4609, 342.0442, 74.7737, 469.8842, 283.5337, 28.5562, 562.0658, 263.2902, 44.0692, 504.0226, 287.6019, 76.5469, 525.6886, 347.2562, 65.0436, 444.8138, 278.1087}
{193.5308, 302.2308, 486.3721, 34.9412, 265.0172, 481.1819, 135.6092, 309.2940, 430.8630, 77.0309, 371.4408, 500.1205, 48.7882, 394.3331, 457.0448, 48.0448, 273.6219, 514.3339, 56.1456, 341.8264, 492.3459, 104.4145, 320.4086, 396.8647, 128.8263, 258.6814, 435.5563, 66.6108, 336.5268, 505.7556, 124.4695, 302.7626, 516.1545, 16.8074, 367.1671, 443.1582, 73.4790, 324.5014, 493.2200, 22.7393, 335.0857, 445.3905, 78.1605, 366.0134, 428.5129, 84.3285, 306.1521, 421.0892, 76.9337, 335.1729, 392.0025, 91.1629, 319.9730, 426.7315, 16.6468, 401.4761, 491.7357, 107.7312, 332.9802, 452.6237, 0.0000, 313.3861, 426.5539, 21.2247, 348.9252, 478.6625, 93.3200, 302.7179, 463.0629, 75.5468, 379.7108, 503.3662, 101.1560, 325.6272, 454.8009, 107.7116, 319.8754, 497.4401, 117.6495, 307.2147, 449.0661, 59.9277, 261.7762, 440.6747, 75.0598, 297.8087, 413.0690, 105.7985, 410.6091, 441.6119, 112.8911, 346.8112, 495.5233, 55.9394, 270.6154, 416.7557, 78.8681, 359.3841, 472.5638, 17.6032, 314.0441}
{171.0901, 69.4481, 382.9406, 335.8245, 51.0098, 421.1108, 446.9301, 15.0994, 348.1394, 332.8031, 75.4280, 426.0868, 362.1034, 84.1138, 415.1741, 356.6118, 39.8359, 413.4972, 332.0671, 28.6929, 360.7854, 392.7173, 30.9751, 329.7129, 432.5397, 61.2156, 312.0436, 366.1075, 23.1779, 457.3955, 424.8392, 12.5245, 426.3862, 322.9829, 68.0350, 328.8729, 386.1027, 54.9016, 421.1051, 334.0417, 92.0713, 344.5035, 381.4052, 56.1472, 322.3419, 389.1688, 26.3644, 298.4605, 360.3922, 40.7080, 366.0386, 398.6925, 82.0295, 329.1797, 322.2590, 108.2937, 391.5320, 418.5812, 20.1681, 338.7373, 313.3861, 0.0000, 301.3038, 325.1355, 36.2262, 430.0165, 392.0898, 55.1664, 370.8684, 377.7270, 76.4756, 397.6250, 407.7211, 80.7992, 394.7077, 419.2764, 28.6128, 381.0729, 430.8046, 111.8303, 409.9049, 357.7953, 52.0470, 321.1432, 363.3816, 15.9955, 356.5772, 401.3830, 117.1250, 312.4155, 413.0378, 81.6639, 364.2367, 334.0454, 71.5497, 361.8140, 345.5943, 46.1302, 395.2741, 296.3566, 60.7139}
{246.6823, 234.3146, 81.6421, 423.5023, 288.6544, 128.4585, 545.3873, 286.7397, 60.4480, 490.1100, 257.2996, 127.5597, 464.1798, 290.2149, 134.3681, 443.2692, 300.2209, 112.4016, 475.8110, 299.7614, 67.9052, 530.9388, 271.1457, 70.2388, 550.2789, 279.7519, 10.9699, 436.1143, 301.6993, 164.9494, 548.2441, 294.5747, 125.1772, 443.0347, 263.5338, 27.7900, 473.4195, 247.2166, 123.5890, 434.6823, 210.4252, 45.9446, 449.6578, 328.3822, 27.0047, 508.2546, 326.1448, 5.5818, 501.8605, 267.4014, 121.8272, 467.9733, 219.2830, 37.9010, 442.7130, 248.1665, 90.2314, 490.3442, 297.7671, 37.4343, 426.5539, 301.3038, 0.0000, 422.3265, 297.3750, 141.6403, 519.1156, 248.1377, 71.9148, 445.9738, 269.9507, 96.7257, 522.4459, 220.7226, 107.5032, 493.3858, 329.6338, 81.8517, 521.4341, 192.9135, 132.5641, 430.0812, 297.7020, 19.8473, 500.9496, 304.6672, 88.2030, 450.6654, 248.3975, 15.0885, 537.3740, 226.0673, 71.3613, 476.6252, 250.7636, 91.8401, 497.8828, 310.1548, 98.8259, 417.8021, 240.6805}
